Subject,date,Session Distance (mi),Session Active Time (min),Session Load,Session Top Speed (ft/s),Session Peak Accel (m/s/s),Session Peak Decel (m/s/s),Sprints Count,Sprints Max TopSpeed (ft/s),Sprints Avg TopSpeed (ft/s),Sprints Distance (yrd),Sprints Volume,Explosiveness Count,Explosiveness Mean Accel (m/s/s),SpeedZones (Duration) 2m/s (min),SpeedZones (Duration) 3m/s (min),SpeedZones (Duration) 4m/s (min),SpeedZones (Duration) 5m/s (min),SpeedZones (Duration) 6m/s (min),SpeedZones (Duration) 7m/s (min),SpeedZones (Duration) 8m/s (min),SpeedZones (Duration) 9m/s (min),SpeedZones (Distance) 2m/s (mi),SpeedZones (Distance) 3m/s (mi),SpeedZones (Distance) 4m/s (mi),SpeedZones (Distance) 5m/s (mi),SpeedZones (Distance) 6m/s (mi),SpeedZones (Distance) 7m/s (mi),SpeedZones (Distance) 8m/s (mi),SpeedZones (Distance) 9m/s (mi),SpeedBands (Duration) Band1 (min),SpeedBands (Duration) Band2 (min),SpeedBands (Duration) Band3 (min),SpeedBands (Duration) Band4 (min),SpeedBands (Duration) Band5 (min),SpeedBands (Distance) Band1 (mi),SpeedBands (Distance) Band2 (mi),SpeedBands (Distance) Band3 (mi),SpeedBands (Distance) Band4 (mi),SpeedBands (Distance) Band5 (mi),SpeedBands Personal (Duration) Personal Band (Duration) (min),SpeedBands Personal (Distance) Personal Band (Distance) (mi),Accel/Decel Zones Decel -1m/s/s,Accel/Decel Zones Decel -2m/s/s,Accel/Decel Zones Decel -3m/s/s,Accel/Decel Zones Decel -4m/s/s,Accel/Decel Zones Decel -5m/s/s,Accel/Decel Zones Accel 1m/s/s,Accel/Decel Zones Accel 2m/s/s,Accel/Decel Zones Accel 3m/s/s,Accel/Decel Zones Accel 4m/s/s,Accel/Decel Zones Accel 5m/s/s
13,2024-02-23,0.06,0.8,0.0,5.73,0.81,1.23,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
13,2024-03-11,0.29,2.86,0.5,9.53,1.75,1.61,0,0.0,0.0,0,0.0,0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,5,0,0,0,0
13,2024-03-25,1.25,11.78,75.0,22.55,4.76,5.14,11,22.55,19.17,628,580.6,10,3.7,1.38,0.44,1.23,1.13,0.13,0.0,0.0,0.0,0.11,0.05,0.21,0.22,0.03,0.0,0.0,0.0,8.82,1.67,1.26,0.0,0.0,0.45,0.26,0.25,0.0,0.0,1.3,0.254,116,13,9,2,1,98,16,10,3,0
14,2023-01-18,0.01,0.0,0.0,3.43,1.29,1.15,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
14,2023-01-23,2.38,21.52,100.4,20.91,4.42,5.27,13,20.91,18.56,685,634.2,12,3.3,5.75,2.44,2.0,1.24,0.07,0.0,0.0,0.0,0.51,0.31,0.35,0.24,0.02,0.0,0.0,0.0,15.62,4.44,1.32,0.0,0.0,0.96,0.66,0.26,0.0,0.0,1.3,0.256,87,25,7,1,1,83,29,14,3,0
14,2023-01-25,2.49,25.81,83.9,22.5,3.75,3.98,2,22.5,20.88,176,166.8,2,2.0,5.55,3.12,2.0,0.57,0.15,0.0,0.0,0.0,0.4,0.38,0.32,0.11,0.03,0.0,0.0,0.0,19.85,5.11,0.72,0.0,0.0,0.85,0.7,0.15,0.0,0.0,0.7,0.147,134,46,8,0,0,114,64,8,0,0
14,2023-01-27,1.72,17.29,38.4,19.64,3.49,4.32,6,19.64,18.31,99,93.6,6,2.5,4.1,2.54,0.92,0.21,0.0,0.0,0.0,0.0,0.37,0.32,0.15,0.04,0.0,0.0,0.0,0.0,13.62,3.46,0.21,0.0,0.0,0.8,0.47,0.04,0.0,0.0,0.2,0.043,108,39,9,2,0,88,44,4,0,0
14,2023-01-30,2.6,25.13,71.1,18.01,3.92,5.35,1,18.01,18.01,42,39.6,1,1.7,6.62,3.91,1.85,0.35,0.06,0.0,0.0,0.0,0.55,0.51,0.28,0.07,0.01,0.0,0.0,0.0,18.98,5.76,0.41,0.0,0.0,1.0,0.78,0.08,0.0,0.0,0.4,0.083,89,17,1,1,1,101,24,3,0,0
14,2023-02-01,1.65,15.07,28.8,21.29,4.08,3.81,5,21.29,19.58,105,105.8,5,2.9,4.54,1.75,0.41,0.16,0.05,0.0,0.0,0.0,0.36,0.19,0.07,0.03,0.01,0.0,0.0,0.0,12.67,2.15,0.21,0.0,0.0,0.66,0.26,0.04,0.0,0.0,0.2,0.042,95,23,5,0,0,91,28,4,1,0
14,2023-02-06,3.39,32.89,150.3,20.41,5.03,5.69,19,20.41,18.58,700,652.0,17,2.5,8.95,6.01,3.92,1.3,0.05,0.0,0.0,0.0,0.77,0.78,0.64,0.25,0.01,0.0,0.0,0.0,21.56,9.93,1.34,0.0,0.0,1.29,1.42,0.26,0.0,0.0,1.3,0.261,148,46,23,9,1,123,59,26,3,1
14,2023-02-08,2.73,27.2,89.7,21.41,4.91,5.1,14,21.41,18.78,400,375.9,13,3.3,6.89,5.06,1.47,0.6,0.17,0.0,0.0,0.0,0.61,0.64,0.25,0.11,0.03,0.0,0.0,0.0,19.83,6.53,0.78,0.0,0.0,1.17,0.89,0.15,0.0,0.0,0.8,0.148,124,59,25,4,1,116,76,27,6,0
14,2023-02-13,3.26,33.39,95.3,20.28,4.17,4.24,9,20.28,18.58,263,246.0,8,3.4,7.05,7.44,2.0,0.57,0.0,0.0,0.0,0.0,0.67,0.94,0.33,0.11,0.0,0.0,0.0,0.0,23.23,9.44,0.57,0.0,0.0,1.41,1.27,0.11,0.0,0.0,0.6,0.112,133,37,15,2,0,115,52,12,2,0
14,2023-02-15,3.67,38.69,90.3,20.49,4.45,5.11,4,20.49,19.2,111,104.3,4,2.9,9.29,8.68,1.77,0.25,0.03,0.0,0.0,0.0,0.87,1.09,0.28,0.05,0.01,0.0,0.0,0.0,27.75,10.44,0.29,0.0,0.0,1.72,1.37,0.06,0.0,0.0,0.3,0.058,187,62,12,5,1,167,71,14,3,0
14,2023-02-17,2.2,23.3,62.8,19.87,4.17,4.63,4,19.87,19.06,141,131.8,4,3.0,8.15,3.52,1.67,0.3,0.01,0.0,0.0,0.0,0.7,0.46,0.27,0.06,0.0,0.0,0.0,0.0,17.74,5.19,0.31,0.0,0.0,1.11,0.72,0.06,0.0,0.0,0.3,0.064,82,38,13,6,0,95,40,10,1,0
14,2023-02-20,1.53,14.12,113.0,21.77,3.99,4.38,17,21.77,19.65,893,830.3,17,2.9,2.9,1.25,1.16,1.74,0.27,0.0,0.0,0.0,0.25,0.15,0.19,0.35,0.06,0.0,0.0,0.0,9.64,2.41,2.01,0.0,0.0,0.52,0.34,0.42,0.0,0.0,2.0,0.415,66,34,6,2,0,58,31,17,0,0
14,2023-02-22,2.97,33.55,89.4,22.28,4.15,5.28,10,22.28,20.04,286,267.6,10,3.1,9.49,5.46,1.43,0.49,0.17,0.0,0.0,0.0,0.82,0.67,0.24,0.1,0.04,0.0,0.0,0.0,26.04,6.89,0.66,0.0,0.0,1.49,0.91,0.14,0.0,0.0,0.7,0.137,173,64,18,5,2,129,84,27,3,0
14,2023-02-24,2.54,25.51,43.2,18.36,4.26,3.68,2,18.36,18.36,41,41.5,2,2.9,7.38,3.16,0.85,0.2,0.0,0.0,0.0,0.0,0.55,0.37,0.13,0.04,0.0,0.0,0.0,0.0,21.11,4.0,0.2,0.0,0.0,1.0,0.5,0.04,0.0,0.0,0.2,0.043,151,43,10,0,0,155,55,10,3,0
14,2023-03-13,1.31,12.29,70.3,19.35,3.8,3.95,4,19.35,18.09,65,70.5,4,2.1,2.9,2.22,1.22,0.89,0.06,0.0,0.0,0.0,0.21,0.23,0.21,0.17,0.01,0.0,0.0,0.0,7.89,3.44,0.95,0.0,0.0,0.34,0.44,0.18,0.0,0.0,0.9,0.185,61,13,6,0,0,65,21,1,0,0
14,2023-03-16,1.4,12.55,16.8,18.25,5.74,5.25,0,0.0,0.0,0,0.0,0,0.0,3.57,1.5,0.37,0.01,0.0,0.0,0.0,0.0,0.3,0.19,0.05,0.0,0.0,0.0,0.0,0.0,10.61,1.87,0.01,0.0,0.0,0.54,0.24,0.0,0.0,0.0,0.0,0.0,68,31,2,1,2,77,22,2,2,1
14,2023-03-20,2.03,21.88,46.4,18.71,3.99,4.33,2,18.71,18.41,28,27.1,2,3.0,5.88,4.61,1.0,0.08,0.0,0.0,0.0,0.0,0.54,0.56,0.16,0.01,0.0,0.0,0.0,0.0,16.11,5.62,0.08,0.0,0.0,0.97,0.72,0.01,0.0,0.0,0.1,0.011,136,53,14,1,0,142,61,8,0,0
14,2023-03-27,2.09,20.42,67.5,21.55,3.36,3.52,8,21.55,19.26,373,355.3,8,2.4,6.28,2.73,0.95,0.76,0.06,0.0,0.0,0.0,0.49,0.34,0.13,0.15,0.01,0.0,0.0,0.0,15.83,3.68,0.83,0.0,0.0,0.86,0.47,0.17,0.0,0.0,0.8,0.169,123,38,4,0,0,109,45,7,0,0
14,2023-03-31,1.86,19.95,51.0,23.13,4.54,4.76,7,23.13,20.23,185,173.2,7,3.4,6.15,2.83,0.59,0.21,0.18,0.0,0.0,0.0,0.53,0.36,0.1,0.04,0.05,0.0,0.0,0.0,16.04,3.42,0.39,0.0,0.0,0.94,0.45,0.09,0.0,0.0,0.4,0.087,111,61,13,4,0,122,58,14,6,0
14,2023-04-03,2.52,20.84,73.8,24.84,5.35,4.4,7,24.84,21.22,426,388.3,6,3.5,5.45,2.16,0.84,0.59,0.26,0.02,0.0,0.0,0.45,0.19,0.14,0.12,0.05,0.0,0.0,0.0,16.96,3.0,0.85,0.02,0.0,0.86,0.33,0.18,0.0,0.0,0.9,0.181,92,29,4,1,0,90,33,6,0,1
14,2023-04-13,1.37,14.01,47.5,21.35,5.99,6.28,7,21.35,19.25,253,235.5,7,1.7,3.36,1.83,0.77,0.57,0.03,0.0,0.0,0.0,0.26,0.22,0.12,0.12,0.0,0.0,0.0,0.0,10.87,2.6,0.6,0.0,0.0,0.54,0.35,0.13,0.0,0.0,0.6,0.126,65,28,3,1,0,63,42,6,0,1
14,2024-02-08,2.89,31.7,66.4,21.64,4.17,5.83,7,21.64,19.0,170,159.5,7,2.2,9.12,5.0,1.46,0.23,0.03,0.0,0.0,0.0,0.78,0.62,0.25,0.04,0.01,0.0,0.0,0.0,25.04,6.46,0.26,0.0,0.0,1.43,0.86,0.05,0.0,0.0,0.3,0.051,183,60,18,15,5,157,85,34,1,0
14,2024-02-14,2.98,26.14,141.8,22.22,3.63,4.29,20,22.22,19.84,939,893.3,20,2.8,8.16,2.47,1.61,1.86,0.35,0.0,0.0,0.0,0.67,0.31,0.27,0.36,0.09,0.0,0.0,0.0,19.8,4.08,2.22,0.0,0.0,1.05,0.59,0.45,0.0,0.0,2.2,0.447,108,40,11,1,0,99,56,10,0,0
14,2024-02-24,1.9,22.41,24.8,18.04,3.48,3.76,0,0.0,0.0,0,0.0,0,0.0,5.54,2.46,0.43,0.03,0.0,0.0,0.0,0.0,0.39,0.29,0.07,0.0,0.0,0.0,0.0,0.0,19.43,2.89,0.03,0.0,0.0,0.82,0.36,0.0,0.0,0.0,0.0,0.002,144,57,9,0,0,175,60,7,0,0
15,2024-02-06,3.03,29.52,151.3,22.26,4.96,4.57,17,22.26,20.32,814,753.6,17,3.5,10.46,4.46,1.35,1.06,0.76,0.0,0.0,0.0,0.95,0.56,0.23,0.22,0.18,0.0,0.0,0.0,21.93,5.81,1.82,0.0,0.0,1.49,0.79,0.39,0.0,0.0,1.8,0.394,121,39,10,6,0,119,64,16,7,0
15,2024-02-07,2.76,25.6,87.3,21.01,4.58,4.07,4,21.01,18.98,178,164.9,4,3.4,6.71,5.21,2.4,0.32,0.09,0.0,0.0,0.0,0.6,0.66,0.39,0.06,0.02,0.0,0.0,0.0,17.45,7.61,0.41,0.0,0.0,1.13,1.05,0.08,0.0,0.0,0.4,0.082,91,57,25,1,0,99,60,25,8,0
15,2024-02-08,2.69,29.65,32.5,19.2,4.34,4.79,1,19.2,19.2,17,16.1,1,3.6,8.07,3.15,0.52,0.04,0.0,0.0,0.0,0.0,0.73,0.39,0.08,0.01,0.0,0.0,0.0,0.0,25.92,3.66,0.04,0.0,0.0,1.61,0.48,0.01,0.0,0.0,0.0,0.009,132,49,21,8,0,124,85,29,4,0
15,2024-02-13,2.08,18.28,111.2,23.23,4.6,3.77,7,23.23,22.47,463,426.6,7,4.0,4.3,4.13,0.7,0.25,0.78,0.03,0.01,0.0,0.4,0.53,0.11,0.05,0.19,0.01,0.0,0.0,12.29,4.83,1.03,0.04,0.0,0.77,0.64,0.24,0.01,0.0,1.1,0.25,72,24,6,0,0,70,31,5,5,0
15,2024-02-14,0.35,2.69,20.7,22.06,4.28,4.49,3,22.06,19.94,130,120.8,3,3.8,0.35,0.13,0.42,0.23,0.06,0.0,0.0,0.0,0.03,0.02,0.07,0.05,0.01,0.0,0.0,0.0,1.82,0.56,0.29,0.0,0.0,0.1,0.09,0.06,0.0,0.0,0.3,0.061,16,1,2,2,0,11,1,2,2,0
15,2024-02-15,0.63,7.43,5.7,15.15,2.9,2.54,0,0.0,0.0,0,0.0,0,0.0,1.68,0.59,0.08,0.0,0.0,0.0,0.0,0.0,0.15,0.07,0.01,0.0,0.0,0.0,0.0,0.0,6.74,0.67,0.0,0.0,0.0,0.4,0.09,0.0,0.0,0.0,0.0,0.0,26,3,0,0,0,23,10,0,0,0
15,2024-02-16,0.09,1.53,0.0,8.56,1.41,1.52,0,0.0,0.0,0,0.0,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0
15,2024-02-20,0.3,4.09,0.2,10.54,1.97,2.07,0,0.0,0.0,0,0.0,0,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,0.03,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,0,0,4,0,0,0,0
15,2024-02-21,0.45,4.88,0.2,9.47,1.88,1.92,0,0.0,0.0,0,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,0,12,0,0,0,0
15,2024-02-22,0.03,0.12,0.0,5.38,2.09,1.32,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1,0,0,0
15,2024-02-23,0.05,0.6,0.0,5.19,0.86,0.89,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
15,2024-02-26,0.31,2.88,0.6,16.94,2.31,1.71,0,0.0,0.0,0,0.0,0,0.0,0.27,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.02,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.002,9,0,0,0,0,9,0,0,0,0
15,2024-02-27,0.81,7.06,55.5,21.73,5.08,4.72,6,21.73,20.62,314,291.4,6,4.5,3.03,0.33,0.4,0.29,0.44,0.0,0.0,0.0,0.27,0.04,0.06,0.06,0.1,0.0,0.0,0.0,5.57,0.73,0.73,0.0,0.0,0.37,0.1,0.16,0.0,0.0,0.7,0.161,16,7,9,1,0,27,6,4,4,1
15,2024-02-28,0.07,0.58,0.0,5.8,1.53,1.16,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0
15,2024-03-12,1.83,18.23,37.3,19.13,4.33,4.35,5,19.13,18.58,126,117.4,5,2.9,5.63,3.61,0.51,0.17,0.0,0.0,0.0,0.0,0.51,0.45,0.08,0.03,0.0,0.0,0.0,0.0,13.94,4.12,0.17,0.0,0.0,0.89,0.53,0.03,0.0,0.0,0.2,0.032,80,20,11,2,0,80,39,9,1,0
16,2023-01-18,3.43,30.64,141.2,21.06,4.15,5.31,9,21.06,19.13,559,514.4,9,3.1,7.78,7.3,3.69,0.92,0.09,0.0,0.0,0.0,0.71,0.95,0.61,0.18,0.02,0.0,0.0,0.0,18.65,10.99,1.01,0.0,0.0,1.24,1.57,0.2,0.0,0.0,1.0,0.2,56,29,10,0,1,74,35,10,3,0
16,2024-02-06,2.82,27.21,123.3,21.45,4.92,4.07,21,21.45,19.48,810,750.9,21,3.4,9.84,2.95,1.21,1.53,0.3,0.0,0.0,0.0,0.89,0.37,0.21,0.31,0.07,0.0,0.0,0.0,21.2,4.16,1.83,0.0,0.0,1.44,0.58,0.38,0.0,0.0,1.8,0.377,72,33,14,1,0,79,34,24,4,0
16,2024-02-07,2.39,21.12,76.1,19.68,4.4,5.12,7,19.68,18.62,211,196.2,7,3.2,4.96,3.42,2.5,0.43,0.0,0.0,0.0,0.0,0.43,0.45,0.41,0.09,0.0,0.0,0.0,0.0,14.63,5.92,0.43,0.0,0.0,0.88,0.86,0.09,0.0,0.0,0.4,0.086,62,44,22,4,1,67,57,24,3,0
16,2024-02-13,2.65,25.51,95.4,22.2,4.47,4.07,7,22.2,21.27,459,422.0,7,4.2,7.98,3.97,0.36,0.47,0.58,0.0,0.0,0.0,0.73,0.49,0.06,0.1,0.14,0.0,0.0,0.0,20.05,4.32,1.05,0.0,0.0,1.31,0.55,0.24,0.0,0.0,1.1,0.236,76,29,9,1,0,84,38,10,7,0
16,2024-02-16,3.2,33.95,92.3,20.02,3.47,3.98,13,20.02,18.44,352,327.5,13,2.4,8.19,4.06,2.37,0.69,0.02,0.01,0.0,0.0,0.74,0.52,0.4,0.13,0.01,0.0,0.0,0.0,26.79,6.43,0.71,0.01,0.0,1.57,0.92,0.14,0.0,0.0,0.7,0.142,155,54,16,0,0,151,65,11,0,0
16,2024-02-20,0.1,0.69,0.2,8.77,2.38,2.31,0,0.0,0.0,0,0.0,0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0,7,1,0,0,0
16,2024-02-21,0.21,2.18,0.3,9.35,2.02,1.99,0,0.0,0.0,0,0.0,0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,6,1,0,0,0
16,2024-02-23,0.12,1.78,0.0,6.14,0.77,0.72,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
16,2024-02-26,0.24,2.96,0.7,18.86,7.72,2.71,0,0.0,0.0,0,0.0,0,0.0,0.28,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.02,0.01,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.002,8,1,0,0,0,4,2,0,0,0
16,2024-02-27,0.73,5.56,45.0,22.51,4.46,4.24,6,22.51,20.22,305,281.0,5,4.3,2.31,0.31,0.41,0.47,0.22,0.0,0.0,0.0,0.21,0.04,0.07,0.1,0.05,0.0,0.0,0.0,4.14,0.72,0.7,0.0,0.0,0.3,0.11,0.15,0.0,0.0,0.7,0.148,7,4,6,1,0,11,6,3,5,0
16,2024-02-28,0.15,1.28,0.1,7.33,1.38,1.27,0,0.0,0.0,0,0.0,0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,5,0,0,0,0
17,2023-01-18,3.26,29.26,108.4,20.31,4.07,3.98,9,20.31,17.73,451,414.8,9,2.8,9.22,7.8,2.71,0.52,0.01,0.0,0.0,0.0,0.86,0.98,0.45,0.1,0.0,0.0,0.0,0.0,18.18,10.51,0.52,0.0,0.0,1.3,1.42,0.1,0.0,0.0,0.5,0.102,70,17,8,0,0,47,32,14,3,0
17,2023-09-11,2.71,30.06,204.2,33.83,2.95,3.0,8,33.83,24.09,790,724.8,8,1.3,6.87,1.84,0.48,0.48,0.66,0.24,0.12,0.12,0.6,0.23,0.08,0.1,0.16,0.07,0.04,0.04,26.11,2.32,1.14,0.36,0.08,1.48,0.31,0.26,0.1,0.03,1.6,0.405,156,30,0,0,0,144,56,0,0,0
17,2023-09-12,2.08,23.18,32.1,17.53,2.99,3.0,1,17.53,17.53,12,11.4,1,2.6,7.64,3.26,0.54,0.02,0.0,0.0,0.0,0.0,0.7,0.41,0.09,0.0,0.0,0.0,0.0,0.0,19.39,3.8,0.02,0.0,0.0,1.29,0.5,0.0,0.0,0.0,0.0,0.003,95,33,1,0,0,106,38,0,0,0
17,2024-02-06,3.69,36.82,171.1,22.44,4.4,5.18,21,22.44,20.14,874,811.9,21,3.6,12.7,5.5,1.9,1.28,0.71,0.0,0.0,0.0,1.19,0.68,0.32,0.25,0.17,0.0,0.0,0.0,27.45,7.4,1.99,0.0,0.0,1.87,1.0,0.42,0.0,0.0,2.0,0.421,149,75,15,2,1,145,83,33,7,0
17,2024-02-07,2.88,27.72,94.9,20.02,4.79,4.9,6,20.02,18.7,280,259.0,5,4.0,8.36,4.11,3.03,0.48,0.03,0.0,0.0,0.0,0.76,0.52,0.49,0.09,0.01,0.0,0.0,0.0,20.02,7.14,0.51,0.0,0.0,1.29,1.02,0.1,0.0,0.0,0.5,0.099,120,69,24,6,0,104,73,35,7,0
17,2024-02-08,1.96,19.97,32.0,17.87,4.06,4.96,1,17.87,17.87,30,28.1,1,2.0,7.19,2.57,0.65,0.07,0.0,0.0,0.0,0.0,0.66,0.32,0.1,0.01,0.0,0.0,0.0,0.0,16.64,3.21,0.07,0.0,0.0,1.1,0.43,0.01,0.0,0.0,0.1,0.014,101,41,16,9,0,93,51,27,1,0
17,2024-02-13,2.27,20.48,110.7,22.96,4.76,3.66,7,22.96,22.02,479,440.6,7,4.2,5.81,4.39,0.93,0.3,0.75,0.0,0.0,0.0,0.54,0.55,0.15,0.06,0.18,0.0,0.0,0.0,14.05,5.32,1.05,0.0,0.0,0.93,0.71,0.24,0.0,0.0,1.1,0.241,69,33,7,0,0,78,34,8,6,0
17,2024-02-14,0.63,4.5,56.0,21.53,3.99,5.17,7,21.53,20.0,387,357.2,6,3.6,0.99,0.99,0.43,0.69,0.23,0.0,0.0,0.0,0.09,0.12,0.07,0.14,0.05,0.0,0.0,0.0,2.12,1.43,0.92,0.0,0.0,0.13,0.19,0.19,0.0,0.0,0.9,0.195,19,3,4,2,1,15,4,9,0,0
17,2024-02-15,0.23,2.31,1.5,12.39,2.18,2.07,0,0.0,0.0,0,0.0,0,0.0,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.14,0.0,0.0,0.0,0.13,0.02,0.0,0.0,0.0,0.0,0.0,13,1,0,0,0,10,2,0,0,0
17,2024-02-20,0.69,5.64,41.1,20.93,3.2,4.07,7,20.93,18.92,288,267.9,7,1.3,1.02,1.44,0.42,0.6,0.05,0.0,0.0,0.0,0.09,0.18,0.07,0.12,0.01,0.0,0.0,0.0,3.07,1.85,0.66,0.0,0.0,0.18,0.25,0.13,0.0,0.0,0.7,0.131,20,7,1,1,0,14,13,1,0,0
17,2024-02-21,0.85,7.58,14.2,15.28,3.39,3.46,0,0.0,0.0,0,0.0,0,0.0,2.51,1.8,0.2,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.03,0.0,0.0,0.0,0.0,0.0,5.5,2.0,0.0,0.0,0.0,0.36,0.26,0.0,0.0,0.0,0.0,0.0,54,3,2,0,0,32,24,4,0,0
17,2024-02-22,0.02,0.1,0.0,4.09,1.01,1.16,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
17,2024-02-23,0.24,2.02,0.4,9.55,1.78,2.18,0,0.0,0.0,0,0.0,0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,11,2,0,0,0,13,0,0,0,0
17,2024-02-26,0.36,3.5,0.8,14.91,2.36,2.26,0,0.0,0.0,0,0.0,0,0.0,0.35,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.05,0.0,0.0,0.0,0.18,0.01,0.0,0.0,0.0,0.0,0.0,15,1,0,0,0,14,3,0,0,0
17,2024-02-27,0.17,1.77,0.7,11.38,2.27,2.33,0,0.0,0.0,0,0.0,0,0.0,0.24,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.09,0.0,0.0,0.0,0.09,0.01,0.0,0.0,0.0,0.0,0.0,11,2,0,0,0,7,2,0,0,0
17,2024-02-28,0.14,1.32,0.3,10.48,2.09,1.76,0,0.0,0.0,0,0.0,0,0.0,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.01,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,7,1,0,0,0
